image_name,train_type,mask_name
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju1hp9i2xu8e0988u2dazk7m.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju1hp9i2xu8e0988u2dazk7m.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2hfqnmhisa0993gpleeldd.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2hfqnmhisa0993gpleeldd.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2hjrqcvi2j0801bx1i6gxg.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2hjrqcvi2j0801bx1i6gxg.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2hos57llxm08359g92p6jj.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2hos57llxm08359g92p6jj.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2hqt33lmra0988fr5ijv8j.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2hqt33lmra0988fr5ijv8j.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2lberzkdzm09938cl40pog.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2lberzkdzm09938cl40pog.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2mh8t6p07008350e01tx2a.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2mh8t6p07008350e01tx2a.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2nnqrqzp580855z8mhzgd6.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2nnqrqzp580855z8mhzgd6.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2np2k9zi3v079992ypxqkn.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2np2k9zi3v079992ypxqkn.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2omjpeqj5a0988pjdlb8l1.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2omjpeqj5a0988pjdlb8l1.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2osuru0ki00855txo0n3uu.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2osuru0ki00855txo0n3uu.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2pag1f0s4r0878h52uq83s.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2pag1f0s4r0878h52uq83s.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2rga4psq9n09881z519xx0.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2rga4psq9n09881z519xx0.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2rmd2rsw9g09888hh1efu0.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2rmd2rsw9g09888hh1efu0.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2rqo702wpx0855fn7d5cxh.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2rqo702wpx0855fn7d5cxh.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2top2ruxxy0988p1svx36g.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2top2ruxxy0988p1svx36g.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2wve9v7esz0878mxsdcy04.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2wve9v7esz0878mxsdcy04.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2y40d8ulqo0993q0adtgtb.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2y40d8ulqo0993q0adtgtb.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2yi9tz8vky0801yqip0xyl.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2yi9tz8vky0801yqip0xyl.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2yo1j1v0qz09934o0e683p.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2yo1j1v0qz09934o0e683p.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2yv4imv6cz099314jveiib.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2yv4imv6cz099314jveiib.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2zp89k9q1g0855k1x0f1xa.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2zp89k9q1g0855k1x0f1xa.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju2zwg05a0oy0801yr73ig7g.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju2zwg05a0oy0801yr73ig7g.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3tp94kfstl08181awh6z49.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3tp94kfstl08181awh6z49.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3uhb79gcgr0871orbrbi3x.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3uhb79gcgr0871orbrbi3x.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3v11mrgwwb0755u242ygye.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3v11mrgwwb0755u242ygye.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3x5u2tiihx0818914gzxy1.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3x5u2tiihx0818914gzxy1.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3xga12iixg0817dijbvjxw.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3xga12iixg0817dijbvjxw.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3ya7goj6at0818v2l5ay7f.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3ya7goj6at0818v2l5ay7f.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju3ykamdj9u208503pygyuc8.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju3ykamdj9u208503pygyuc8.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5cky5xb0ay0801oxet697t.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5cky5xb0ay0801oxet697t.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5clr68b48r0755cmuvponm.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5clr68b48r0755cmuvponm.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5hi52odyf90817prvcwg45.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5hi52odyf90817prvcwg45.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5hyi9yegob0755ho3do8en.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5hyi9yegob0755ho3do8en.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5k3j3uf6de0817hszzfr7n.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5k3j3uf6de0817hszzfr7n.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5o4pk9h0720755lgp9jq8m.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5o4pk9h0720755lgp9jq8m.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5wrrs0m2af0818vmnajbtw.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5wrrs0m2af0818vmnajbtw.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5x00l6m5j608503k78ptee.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5x00l6m5j608503k78ptee.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5xjn5mm78b09871spyqhhr.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5xjn5mm78b09871spyqhhr.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5xkwzxmf0z0818gk4xabdm.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5xkwzxmf0z0818gk4xabdm.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5xq3tdm9fn0987pbedxdg5.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5xq3tdm9fn0987pbedxdg5.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5y4hgqmk0i08180rjhbwvp.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5y4hgqmk0i08180rjhbwvp.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju5yeqiwmkgl0801fzv2douc.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju5yeqiwmkgl0801fzv2douc.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6us80mv1b50871ebyq2wxa.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6us80mv1b50871ebyq2wxa.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6uy20suzbl0987rzuhz7z9.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6uy20suzbl0987rzuhz7z9.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6v1m1xv07w09870ah3njy1.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6v1m1xv07w09870ah3njy1.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6vifjlv55z0987un6y4zdo.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6vifjlv55z0987un6y4zdo.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6vrs1ov8cr098788h8gs6j.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6vrs1ov8cr098788h8gs6j.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju6x0yqbvxqt0755dhxislgb.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju6x0yqbvxqt0755dhxislgb.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7ajnbo1gvm098749rdouk0.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7ajnbo1gvm098749rdouk0.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7awzmu1ncs0871hziy65zx.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7awzmu1ncs0871hziy65zx.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7bd1qu1mx409877xjxibox.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7bd1qu1mx409877xjxibox.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7bgnvb1sf808717qa799ir.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7bgnvb1sf808717qa799ir.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7crgxa28550755wbsgqkel.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7crgxa28550755wbsgqkel.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7da88w2eod0755wejzynvt.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7da88w2eod0755wejzynvt.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7ddtz729960801uazp1knc.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7ddtz729960801uazp1knc.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7do8c72dbo0801vxfzxdc4.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7do8c72dbo0801vxfzxdc4.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7dymur2od30755eg8yv2ht.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7dymur2od30755eg8yv2ht.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7ecl9i2i060987xawjp4l0.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7ecl9i2i060987xawjp4l0.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7fbndk2sl608015ravktum.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7fbndk2sl608015ravktum.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7fcgbe2z3p07550vaflqdb.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7fcgbe2z3p07550vaflqdb.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju7fpfzq2wyf0818xxd1oziv.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju7fpfzq2wyf0818xxd1oziv.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8alhigqn2h0801zksudldd.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8alhigqn2h0801zksudldd.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8aqq8uqmoq0987hphto9gg.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8aqq8uqmoq0987hphto9gg.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8bk8oirjhw0817hgkua2w8.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8bk8oirjhw0817hgkua2w8.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8c2rqzs5t80850d0zky5dy.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8c2rqzs5t80850d0zky5dy.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8d4jgatgpj0871q2ophhkm.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8d4jgatgpj0871q2ophhkm.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju8dqkrqu83i0818ev74qpxq.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju8dqkrqu83i0818ev74qpxq.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju15wdt3zla10801odjiw7sy.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju15wdt3zla10801odjiw7sy.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju16ach3m1da0993r1dq3sn2.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju16ach3m1da0993r1dq3sn2.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju16whaj0e7n0855q7b6cjkm.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju16whaj0e7n0855q7b6cjkm.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju17z0qongpa0993de4boim4.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju17z0qongpa0993de4boim4.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju30ajhw09sx0988qyahx9s8.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju30ajhw09sx0988qyahx9s8.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju30gxjq0djk0988jytm49rs.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju30gxjq0djk0988jytm49rs.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju30j1rgadut0801vuyrsnt8.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju30j1rgadut0801vuyrsnt8.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju31w6goazci0799n014ly1q.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju31w6goazci0799n014ly1q.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju32srle1xfq083575i3fl75.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju32srle1xfq083575i3fl75.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju34m7h536wq0988xz7gx79v.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju34m7h536wq0988xz7gx79v.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju34xspwzenf0993cyzajv9n.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju34xspwzenf0993cyzajv9n.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju40m0rjkpw80871z6n6yg1u.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju40m0rjkpw80871z6n6yg1u.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju42qet0lsq90871e50xbnuv.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju42qet0lsq90871e50xbnuv.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju42wamblrqn098798r2yyok.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju42wamblrqn098798r2yyok.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju43jcqim2cp08172dvjvyui.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju43jcqim2cp08172dvjvyui.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju45rj7ln8980850a7821fov.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju45rj7ln8980850a7821fov.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju45ty6zn9oz0850qy4qnck1.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju45ty6zn9oz0850qy4qnck1.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju45v0pungu40871acnwtmu5.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju45v0pungu40871acnwtmu5.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju84hibuktj80871u519o71q.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju84hibuktj80871u519o71q.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju88cddensj00987788yotmg.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju88cddensj00987788yotmg.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju88t4fvokxf07558ymyh281.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju88t4fvokxf07558ymyh281.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/images_1024/cju88vx2uoocy075531lc63n3.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/Kvasir/masks_1024/cju88vx2uoocy075531lc63n3.png
