image_name,train_type,mask_name
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/38.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/38.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/39.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/39.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/40.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/40.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/41.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/41.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/42.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/42.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/43.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/43.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/44.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/44.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/45.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/45.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/46.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/46.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/47.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/47.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/48.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/48.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/49.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/49.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/50.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/50.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/51.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/51.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/52.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/52.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/53.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/53.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/54.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/54.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/55.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/55.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/56.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/56.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/57.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/57.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/58.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/58.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/59.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/59.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/60.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/60.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/61.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/61.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/62.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/62.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/63.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/63.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/64.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/64.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/65.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/65.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/66.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/66.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/67.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/67.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/68.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/68.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/69.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/69.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/70.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/70.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/71.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/71.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/72.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/72.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/73.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/73.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/74.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/74.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/75.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/75.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/76.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/76.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/77.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/77.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/78.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/78.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/79.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/79.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/80.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/80.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/81.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/81.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/82.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/82.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/83.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/83.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/84.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/84.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/85.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/85.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/86.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/86.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/87.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/87.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/88.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/88.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/89.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/89.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/90.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/90.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/91.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/91.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/92.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/92.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/93.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/93.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/94.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/94.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/95.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/95.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/96.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/96.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/97.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/97.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/98.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/98.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/99.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/99.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/100.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/100.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/101.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/101.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/102.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/102.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/103.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/103.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/104.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/104.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/105.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/105.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/106.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/106.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/107.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/107.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/108.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/108.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/109.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/109.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/110.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/110.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/111.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/111.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/112.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/112.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/113.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/113.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/114.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/114.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/115.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/115.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/116.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/116.png
/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/images_1024/117.png,val,/mnt/DATA-1/SAM_GROUP/Datasets/polyp/TestDataset/ETIS-LaribPolypDB/masks_1024/117.png
